Customer ID,First Name,Last Name,Gender,Age Band,Country,City,Customer Type,Preferred Channel,Total Orders,Total Spend (USD),Last Purchase Date
CUST697041,Chloe,Stewart,Female,25-34,United Kingdom,Southampton,Returning,In-Store,11,3119.0,2025-12-23
CUST440497,Lucas,Green,Male,25-34,Europe,Paris,Returning,Online,7,2003.0,2025-02-20
CUST954313,Sophia,Baker,Female,18-24,United Kingdom,Cambridge,Returning,In-Store,7,1910.25,2025-09-10
CUST547442,Chris,Phillips,Female,35-44,United Kingdom,Southampton,Returning,In-Store,7,2791.25,2025-09-17
CUST576472,Ivy,Green,Female,35-44,United Kingdom,Birmingham,Returning,Online,11,2860.5,2025-07-22
CUST671069,Aria,Thomas,Male,35-44,Europe,Cologne,New,Mobile App,7,3094.5,2025-10-23
CUST688979,Taylor,Harris,Male,45-54,Europe,Dublin,New,In-Store,4,1164.0,2024-11-01
CUST542946,Riley,Wright,Male,18-24,Europe,Dublin,Returning,In-Store,7,1908.75,2023-11-30
CUST531396,Emma,Rodriguez,Male,25-34,United Kingdom,York,Returning,In-Store,4,1378.75,2022-06-27
CUST386132,Casey,Cook,Female,35-44,United Kingdom,Cardiff,Returning,In-Store,6,1389.0,2025-10-02
CUST712701,Harry,Walker,Male,25-34,United Kingdom,Manchester,New,In-Store,5,1232.25,2022-08-29
CUST705117,Lucas,Allen,Female,25-34,United Kingdom,Birmingham,Returning,In-Store,5,1087.0,2022-11-17
CUST492504,Harry,Collins,Female,45-54,United Kingdom,Liverpool,Returning,In-Store,7,1962.75,2024-05-24
CUST740876,Noah,Turner,Male,18-24,United Kingdom,Cambridge,Returning,Online,7,2499.75,2025-03-18
CUST224070,Luca,Adams,Male,45-54,United Kingdom,York,Returning,In-Store,12,3361.5,2024-02-15
CUST474586,Sam,Lee,Male,45-54,United Kingdom,York,Returning,In-Store,4,1269.0,2021-02-11
CUST988013,Maya,Adams,Female,25-34,Europe,Madrid,New,Online,9,2322.5,2025-03-22
CUST760295,Jordan,Smith,Female,25-34,Europe,Paris,Returning,In-Store,8,1874.5,2024-02-26
CUST748326,Oscar,Baker,Male,25-34,United Kingdom,Newcastle,Returning,In-Store,4,906.0,2022-03-30
CUST876900,Charlie,Adams,Male,18-24,Europe,Cologne,Returning,In-Store,6,1038.0,2025-05-07
CUST647762,Ethan,Johnson,Male,35-44,Europe,Marseille,New,Online,5,1770.5,2024-05-10
CUST696332,Nora,Carter,Male,45-54,Europe,Stockholm,Returning,In-Store,6,1969.0,2025-07-05
CUST533278,Morgan,Morris,Female,25-34,Europe,Stockholm,New,In-Store,9,1929.75,2024-11-23
CUST843606,Amelia,Baker,Female,25-34,United Kingdom,Leeds,Returning,In-Store,4,1377.75,2024-01-09
CUST740285,Jack,Collins,Male,25-34,United Kingdom,Plymouth,New,In-Store,2,590.0,2024-11-07
CUST571193,Zoe,Murphy,Female,18-24,Canada,Toronto,New,In-Store,6,1115.0,2025-11-19
CUST214097,Ava,Campbell,Male,25-34,United Kingdom,Birmingham,New,In-Store,9,2778.75,2023-12-06
CUST825402,Hugo,White,Female,25-34,Canada,Vancouver,Returning,Online,6,2110.5,2025-04-07
CUST393501,Daniel,Roberts,Female,45-54,Canada,Toronto,Returning,In-Store,9,3746.25,2025-12-17
CUST423124,Riley,Wright,Female,18-24,United Kingdom,Glasgow,Returning,In-Store,10,3137.75,2025-07-17
CUST212229,Riley,Baker,Male,25-34,United Kingdom,Cardiff,New,In-Store,2,725.0,2018-06-18
CUST295339,Jack,Roberts,Female,25-34,United Kingdom,York,Returning,In-Store,0,0.0,
CUST213422,Nina,Allen,Female,18-24,Canada,Vancouver,Returning,Online,5,1295.25,2024-05-07
CUST187723,Noah,Taylor,Male,25-34,United Kingdom,Liverpool,New,In-Store,11,2805.0,2025-12-18
CUST119212,Casey,Young,Male,55+,United Kingdom,Edinburgh,Returning,In-Store,6,1494.75,2024-02-12
CUST365239,Mia,Thomas,Female,45-54,United Kingdom,Belfast,Returning,In-Store,2,667.25,2021-05-08
CUST780303,Nina,Taylor,Male,18-24,Europe,Paris,Returning,In-Store,4,2047.5,2021-11-14
CUST877495,Sam,Phillips,Female,25-34,United Kingdom,Belfast,New,Online,3,715.75,2023-10-03
CUST304577,Daniel,Wright,Male,45-54,United Kingdom,Edinburgh,Returning,In-Store,5,2359.5,2024-03-18
CUST481475,Avery,Thompson,Male,25-34,United Kingdom,Edinburgh,Returning,Online,8,2053.0,2023-07-09
CUST848806,Aria,Evans,Female,25-34,United Kingdom,Cardiff,Returning,Online,6,2821.25,2025-08-03
CUST736190,Jamie,Young,Male,25-34,Canada,Toronto,Returning,In-Store,13,3185.75,2025-08-01
CUST913990,Ivy,Wright,Male,35-44,United Kingdom,Cambridge,Returning,In-Store,11,2748.25,2025-12-17
CUST478417,Hugo,Mitchell,Male,25-34,United Kingdom,Cardiff,New,In-Store,7,2216.25,2024-08-05
CUST251709,Lily,Adams,Female,35-44,Europe,Marseille,Returning,Online,4,1531.0,2023-08-01
CUST228903,Amelia,Lee,Male,45-54,United Kingdom,Liverpool,New,Online,7,1611.0,2025-03-15
CUST737976,Olivia,Garcia,Female,25-34,United Kingdom,London,Returning,In-Store,2,475.75,2020-10-12
CUST123640,Casey,Nelson,Female,45-54,United Kingdom,Manchester,Returning,In-Store,13,4559.5,2025-08-05
CUST514274,Jordan,White,Male,35-44,Europe,Milan,Returning,In-Store,5,1346.0,2025-05-22
CUST417966,Lucas,Brown,Male,25-34,United Kingdom,Edinburgh,Returning,Online,8,1950.5,2024-05-25
CUST927064,Isla,Parker,Male,55+,United Kingdom,Glasgow,Returning,In-Store,5,1160.0,2023-11-19
CUST998371,Oscar,Nelson,Male,55+,Europe,Toulouse,Returning,Online,4,919.0,2021-09-02
CUST535974,Ethan,Wright,Female,25-34,Europe,Stockholm,New,In-Store,4,1234.0,2021-02-18
CUST622130,Nina,Taylor,Female,55+,Europe,Stockholm,New,In-Store,7,1943.75,2024-01-25
CUST440986,Zoe,Smith,Female,55+,United Kingdom,Bristol,New,In-Store,4,1127.5,2024-09-30
CUST799195,Hugo,Collins,Female,25-34,United Kingdom,Cambridge,New,In-Store,11,2660.5,2025-09-27
CUST365108,Noah,Phillips,Male,25-34,United Kingdom,Cardiff,New,In-Store,5,1321.0,2025-09-23
CUST769918,Avery,Garcia,Female,18-24,United Kingdom,Cardiff,New,In-Store,8,2204.0,2023-05-13
CUST913258,Maya,Garcia,Male,18-24,United Kingdom,Glasgow,Returning,In-Store,6,2227.0,2025-01-19
CUST254521,Luca,Smith,Female,25-34,Europe,Toulouse,Returning,In-Store,6,1905.0,2024-06-11
CUST303561,Charlie,Adams,Female,25-34,United Kingdom,Glasgow,Returning,Online,6,2349.0,2025-01-30
CUST440380,Emily,Thomas,Male,45-54,United Kingdom,Glasgow,Returning,In-Store,7,1716.5,2024-02-05
CUST844942,Avery,Campbell,Female,25-34,United Kingdom,Liverpool,New,In-Store,17,5055.0,2025-12-17
CUST676860,Chloe,Smith,Male,35-44,Europe,Milan,New,In-Store,10,3184.5,2025-09-17
CUST274768,Chris,Johnson,Female,55+,United Kingdom,Bristol,Returning,In-Store,2,285.0,2020-12-10
CUST431221,Olivia,Allen,Male,35-44,Europe,Stockholm,Returning,In-Store,7,2981.0,2025-09-13
CUST679056,Daniel,Smith,Male,45-54,United Kingdom,Bristol,Returning,In-Store,10,1653.0,2025-06-16
CUST968266,Morgan,Mitchell,Female,25-34,United Kingdom,Birmingham,Returning,Online,0,0.0,
CUST505958,Mia,Brown,Male,25-34,Canada,Vancouver,Returning,In-Store,6,1649.75,2024-10-04
CUST167077,Lily,Phillips,Female,45-54,Europe,Madrid,Returning,In-Store,3,605.25,2020-08-17
CUST194147,Emily,Mitchell,Female,35-44,United Kingdom,York,New,In-Store,12,3624.0,2025-08-22
CUST125890,Chloe,Nelson,Female,35-44,United Kingdom,Southampton,Returning,Online,5,2144.5,2025-05-29
CUST213339,Zoe,Roberts,Male,25-34,United Kingdom,Manchester,Returning,In-Store,8,1591.25,2024-10-16
CUST471305,Aria,Wright,Male,35-44,United Kingdom,Glasgow,Returning,In-Store,5,1088.5,2025-08-31
CUST353357,Max,Martinez,Male,25-34,United Kingdom,Manchester,Returning,In-Store,15,3418.5,2025-04-03
CUST370923,Maya,Cook,Male,45-54,United Kingdom,Manchester,Returning,In-Store,4,1103.5,2022-10-15
CUST789985,Emma,Evans,Female,55+,United Kingdom,Edinburgh,New,In-Store,8,2076.5,2025-07-04
CUST529426,Freya,Baker,Female,18-24,Europe,Madrid,Returning,In-Store,4,1355.5,2025-05-31
CUST756045,Charlie,Bailey,Female,35-44,United Kingdom,Bristol,New,In-Store,4,1030.0,2020-05-06
CUST587746,Jamie,Green,Male,25-34,United Kingdom,Birmingham,Returning,In-Store,4,818.0,2024-10-02
CUST284608,Oscar,Thomas,Female,35-44,Europe,Paris,Returning,In-Store,2,615.0,2024-11-29
CUST953436,Sam,Bailey,Male,25-34,Europe,Toulouse,New,In-Store,11,3529.0,2025-12-26
CUST528581,Oscar,Evans,Female,25-34,United Kingdom,Newcastle,New,In-Store,7,2005.75,2025-12-22
CUST852459,Ivy,Wright,Female,25-34,Europe,Toulouse,New,In-Store,6,1941.0,2025-12-15
CUST187288,Mila,Mitchell,Female,45-54,United Kingdom,Cambridge,Returning,Online,10,2141.0,2024-11-29
CUST864560,Lily,Rodriguez,Male,25-34,United Kingdom,York,Returning,Online,6,1721.25,2025-08-24
CUST744350,Alex,Campbell,Male,45-54,United Kingdom,Birmingham,Returning,In-Store,9,2241.75,2024-08-15
CUST324985,George,Walker,Female,18-24,Europe,Paris,New,In-Store,2,663.0,2022-07-31
CUST813971,Noah,Mitchell,Male,25-34,Canada,Vancouver,New,In-Store,3,505.5,2019-10-25
CUST768323,Maya,Mitchell,Male,25-34,Europe,Marseille,Returning,In-Store,10,2960.5,2024-10-07
CUST904159,Jordan,Evans,Female,25-34,United Kingdom,Southampton,Returning,Online,6,1703.0,2025-07-10
CUST288740,Ella,Walker,Female,35-44,Europe,Madrid,New,In-Store,12,3691.25,2025-01-08
CUST897170,Emma,Allen,Male,25-34,Europe,Toulouse,Returning,In-Store,9,1752.75,2025-11-27
CUST785873,Liam,Martinez,Male,25-34,United Kingdom,Cambridge,New,In-Store,8,2657.0,2025-01-13
CUST404102,Nina,Wright,Female,55+,Europe,Madrid,Returning,In-Store,2,467.5,2022-04-29
CUST415367,Lily,Martin,Male,45-54,United Kingdom,Liverpool,New,In-Store,9,3085.75,2023-05-15
CUST329080,Nora,Taylor,Female,25-34,United Kingdom,Glasgow,Returning,In-Store,7,2942.75,2025-11-03
CUST529067,Luca,Carter,Female,35-44,Europe,Madrid,Returning,In-Store,4,700.0,2022-05-10
CUST906929,Jamie,Thomas,Female,18-24,Europe,Dublin,Returning,In-Store,7,1772.0,2023-10-16
CUST853920,Jack,Smith,Female,25-34,United Kingdom,Plymouth,Returning,In-Store,7,1930.0,2024-05-05
CUST231406,Oscar,Martin,Female,55+,United Kingdom,Manchester,Returning,In-Store,7,2454.0,2025-09-20
CUST218179,Charlie,Jackson,Female,55+,Europe,Stockholm,Returning,In-Store,6,2902.0,2024-04-27
CUST153409,Zoe,Johnson,Female,45-54,United Kingdom,York,Returning,In-Store,3,628.25,2024-09-12
CUST652647,Leo,Jackson,Female,35-44,United Kingdom,York,Returning,In-Store,8,2414.0,2023-06-07
CUST382818,Lucas,Brown,Male,45-54,Europe,Cologne,Returning,In-Store,7,1701.0,2024-04-10
CUST784755,Max,Thomas,Female,25-34,United Kingdom,Edinburgh,New,In-Store,11,3569.0,2025-09-17
CUST784269,Chris,Parker,Male,25-34,United Kingdom,Liverpool,New,In-Store,5,1409.5,2024-08-12
CUST277941,Noah,Mitchell,Male,35-44,United Kingdom,Bristol,Returning,In-Store,4,1125.0,2024-12-12
CUST724779,Nora,Mitchell,Female,35-44,Europe,Marseille,Returning,Online,5,1621.25,2023-09-07
CUST788052,Hugo,Baker,Male,25-34,Europe,Cologne,Returning,In-Store,12,3841.5,2024-08-20
CUST988348,Amelia,Harris,Male,35-44,United Kingdom,Belfast,New,In-Store,5,1634.0,2024-02-25
CUST750406,Noah,Taylor,Female,25-34,United Kingdom,Plymouth,Returning,In-Store,4,566.5,2023-07-15
CUST423579,Owen,Evans,Female,35-44,United Kingdom,Cardiff,New,Mobile App,6,1226.0,2025-07-29
CUST999740,Morgan,Stewart,Female,25-34,United Kingdom,Newcastle,Returning,In-Store,10,2624.5,2024-11-30
CUST348262,Leo,Green,Female,35-44,United Kingdom,Plymouth,Returning,In-Store,9,2480.5,2023-12-11
CUST824775,Zoe,Young,Male,55+,United Kingdom,Edinburgh,New,In-Store,4,1640.0,2025-11-04
CUST440386,Daniel,Murphy,Other,55+,Europe,Dublin,Returning,In-Store,8,2958.75,2025-09-23
CUST941523,Leo,Smith,Male,45-54,United Kingdom,Cardiff,Returning,In-Store,6,1108.0,2024-06-20
CUST804029,Owen,Edwards,Male,25-34,Europe,Toulouse,Returning,Online,8,2860.0,2024-07-05
CUST639717,Luca,Taylor,Male,25-34,United Kingdom,Liverpool,Returning,In-Store,2,351.75,2015-09-01
CUST292869,Avery,Adams,Female,35-44,United Kingdom,Newcastle,Returning,In-Store,8,2263.75,2025-01-03
CUST269594,Noah,Thomas,Male,45-54,Europe,Toulouse,New,In-Store,6,1686.5,2024-08-27
CUST952972,Isla,Edwards,Male,35-44,United Kingdom,Cambridge,Returning,In-Store,19,6718.75,2025-06-15
CUST821501,Kai,Allen,Female,25-34,United Kingdom,Newcastle,New,Online,6,2517.0,2024-06-29
CUST561293,Aria,Young,Female,25-34,Europe,Cologne,New,Online,7,2753.25,2025-12-04
CUST889664,Lucas,Stewart,Female,35-44,Europe,Amsterdam,New,In-Store,7,2413.5,2024-07-27
CUST804829,Avery,Roberts,Male,18-24,Europe,Dublin,Returning,In-Store,6,1068.0,2025-04-24
CUST448942,Maya,Nelson,Male,18-24,Europe,Toulouse,Returning,Online,12,3171.25,2025-08-02
CUST844534,Daniel,Thomas,Female,45-54,United Kingdom,Newcastle,New,In-Store,3,677.0,2025-01-15
CUST816434,Morgan,Cook,Female,55+,Canada,Vancouver,Returning,In-Store,9,2229.5,2025-09-29
CUST530933,Avery,Turner,Male,25-34,United Kingdom,Bristol,New,In-Store,7,2785.0,2023-05-19
CUST117537,Emma,Thomas,Female,45-54,United Kingdom,Birmingham,Returning,In-Store,6,1355.5,2024-09-19
CUST767233,Nina,Rodriguez,Male,45-54,United Kingdom,Cambridge,Returning,In-Store,6,2208.25,2022-08-18
CUST405670,Mila,Lee,Male,25-34,United Kingdom,Manchester,New,In-Store,11,3286.5,2025-08-06
CUST428224,Chloe,Mitchell,Male,25-34,Europe,Cologne,Returning,In-Store,3,928.75,2025-05-28
CUST742269,Freya,Allen,Female,35-44,United Kingdom,Brighton,Returning,In-Store,6,1980.0,2022-10-21
CUST829834,Kai,Carter,Female,45-54,United Kingdom,Manchester,Returning,In-Store,6,1954.25,2023-03-24
CUST179083,Daniel,Edwards,Male,35-44,United Kingdom,Birmingham,Returning,In-Store,9,2924.5,2025-04-23
CUST841511,Sophia,Cook,Female,45-54,Europe,Marseille,Returning,In-Store,6,2504.75,2023-09-10
CUST363601,Ella,Smith,Male,18-24,Europe,Amsterdam,Returning,In-Store,7,1818.25,2025-04-04
CUST609584,Taylor,Martinez,Male,25-34,United Kingdom,Manchester,Returning,Online,7,2244.0,2024-02-25
CUST881672,Casey,Bailey,Female,35-44,United Kingdom,Birmingham,Returning,In-Store,6,1954.75,2023-12-06
CUST296332,Mia,Thomas,Male,35-44,United Kingdom,Cardiff,Returning,In-Store,7,2247.5,2024-12-25
CUST298850,Zoe,Smith,Female,25-34,Europe,Marseille,New,In-Store,10,2250.5,2025-04-04
CUST973199,Emily,Roberts,Female,45-54,United Kingdom,Southampton,New,In-Store,7,1411.5,2025-07-21
CUST435713,Aria,Young,Female,18-24,Europe,Milan,Returning,In-Store,6,2361.25,2025-10-04
CUST952280,Olivia,Walker,Female,25-34,Europe,Madrid,Returning,In-Store,10,2698.0,2025-10-07
CUST421445,Riley,Evans,Female,45-54,United Kingdom,Glasgow,New,In-Store,6,2915.0,2025-05-29
CUST657837,Noah,Thompson,Male,45-54,United Kingdom,Liverpool,New,In-Store,9,2317.0,2025-02-05
CUST559212,Liam,Martinez,Female,25-34,United Kingdom,Birmingham,New,In-Store,2,435.0,2022-03-13
CUST985491,Mia,Jackson,Male,25-34,United Kingdom,Glasgow,Returning,In-Store,10,3192.5,2025-10-02
CUST595236,Maya,Lee,Female,18-24,Europe,Paris,New,Online,8,2391.5,2024-07-02
CUST552516,Daniel,Allen,Female,25-34,United Kingdom,Belfast,Returning,Online,7,3379.5,2025-12-27
CUST519680,Ava,Stewart,Male,18-24,Europe,Paris,Returning,In-Store,8,2472.75,2024-02-01
CUST437935,Max,Cook,Male,35-44,United Kingdom,Birmingham,Returning,In-Store,1,245.0,2021-06-05
CUST496066,Freya,Martin,Female,55+,Europe,Cologne,Returning,Online,4,1402.0,2025-07-10
CUST514452,Taylor,Green,Female,25-34,Europe,Madrid,New,In-Store,9,2815.25,2023-05-10
CUST787277,Jordan,King,Female,55+,United Kingdom,Cambridge,New,In-Store,7,1527.5,2025-09-22
CUST141316,Emma,Allen,Male,25-34,Europe,Amsterdam,Returning,Online,3,705.0,2023-08-10
CUST550878,Morgan,Martinez,Female,18-24,Europe,Paris,Returning,In-Store,4,1890.75,2025-08-08
CUST594209,Amelia,Edwards,Female,25-34,United Kingdom,York,Returning,Online,9,2067.25,2025-06-27
CUST777876,Mila,Anderson,Female,25-34,United Kingdom,Brighton,New,In-Store,5,1368.0,2023-06-13
CUST699608,Jacob,Evans,Male,25-34,Europe,Paris,Returning,In-Store,5,1252.25,2025-03-28
CUST488724,Sam,Taylor,Female,35-44,Europe,Cologne,New,In-Store,5,2066.0,2025-07-30
CUST198567,Jordan,Turner,Male,25-34,United Kingdom,Manchester,Returning,In-Store,8,2014.0,2024-08-21
CUST434857,Jordan,Mitchell,Female,45-54,United Kingdom,Newcastle,Returning,In-Store,9,2549.25,2025-12-10
CUST330037,Maya,Wright,Male,25-34,Europe,Amsterdam,Returning,In-Store,5,1112.25,2022-02-11
CUST283706,Sophia,Johnson,Female,35-44,United Kingdom,Southampton,New,In-Store,11,3326.0,2024-03-10
CUST749064,Daniel,Edwards,Female,35-44,United Kingdom,Manchester,New,In-Store,5,2353.0,2025-12-19
CUST530319,Harry,Mitchell,Female,45-54,Canada,Toronto,Returning,In-Store,9,2354.0,2025-06-22
CUST814230,Isla,Edwards,Male,35-44,Canada,Toronto,Returning,In-Store,8,2345.0,2025-02-19
CUST224569,Sam,Carter,Male,35-44,United Kingdom,Plymouth,New,Online,5,2152.0,2020-09-18
CUST987279,Lily,Walker,Female,45-54,United Kingdom,London,Returning,In-Store,7,2125.75,2025-07-09
CUST526016,Charlie,Rodriguez,Male,45-54,Europe,Dublin,Returning,Online,7,2248.5,2025-11-18
CUST327901,Isla,Evans,Male,45-54,Europe,Marseille,Returning,In-Store,5,969.5,2023-04-12
CUST426604,Lily,Young,Male,25-34,United Kingdom,Southampton,Returning,In-Store,5,1453.5,2024-11-24
CUST857294,Ivy,Bailey,Female,35-44,United Kingdom,Edinburgh,Returning,In-Store,3,630.0,2024-07-18
CUST738976,Taylor,Carter,Female,35-44,United Kingdom,Southampton,Returning,Online,3,910.0,2025-11-20
CUST254892,Hugo,Phillips,Male,45-54,Europe,Toulouse,New,In-Store,6,1326.0,2022-05-23
CUST991112,Jacob,Walker,Female,35-44,United Kingdom,Birmingham,Returning,In-Store,7,2052.5,2025-05-13
CUST217790,Freya,Carter,Male,25-34,United Kingdom,Newcastle,New,In-Store,7,2719.0,2025-08-12
CUST347834,Sam,Roberts,Male,25-34,United Kingdom,Birmingham,Returning,In-Store,8,2793.25,2024-10-26
CUST756282,Emily,Brown,Female,35-44,Europe,Madrid,Returning,Online,7,1345.25,2025-11-24
CUST576748,Ava,Smith,Male,35-44,United Kingdom,Belfast,New,In-Store,5,3158.75,2024-04-12
CUST501284,Owen,Perez,Female,25-34,United Kingdom,Southampton,Returning,In-Store,7,1394.5,2025-12-04
CUST933650,Morgan,Mitchell,Male,45-54,Canada,Toronto,New,In-Store,7,1968.75,2023-01-18
CUST814530,Jordan,Turner,Male,45-54,United Kingdom,Edinburgh,New,In-Store,11,2760.5,2025-08-28
CUST965946,Sophia,Thompson,Female,35-44,United Kingdom,Cardiff,New,Mobile App,5,1735.0,2025-12-02
CUST354308,Jack,Rodriguez,Female,25-34,Europe,Cologne,New,Online,5,2408.25,2023-12-21
CUST865583,Jacob,Anderson,Female,45-54,United Kingdom,Bristol,Returning,In-Store,4,1842.5,2025-12-21
CUST291874,Ella,Lee,Female,45-54,Europe,Cologne,Returning,Online,2,576.5,2025-06-24
CUST825293,Charlie,Taylor,Female,35-44,Europe,Madrid,Returning,In-Store,6,2217.5,2025-12-03
CUST593918,Morgan,Martin,Male,35-44,Canada,Toronto,New,Online,5,1323.0,2025-05-19
CUST638095,Zoe,King,Female,25-34,Europe,Marseille,Returning,In-Store,4,720.0,2022-12-22
CUST203779,Nina,Wright,Female,25-34,Canada,Toronto,Returning,In-Store,7,1455.75,2025-05-11
CUST891263,Charlie,King,Female,35-44,Canada,Toronto,Returning,Online,11,3360.5,2025-01-18
CUST350874,Freya,Mitchell,Male,45-54,United Kingdom,Cambridge,Returning,In-Store,6,1290.5,2023-11-22
CUST638313,Isla,Edwards,Female,35-44,Europe,Milan,Returning,In-Store,9,2347.0,2025-02-10
CUST249613,Oscar,Jackson,Male,25-34,United Kingdom,Glasgow,Returning,In-Store,3,1334.5,2025-06-20
CUST933345,Avery,Mitchell,Female,45-54,United Kingdom,Bristol,Returning,In-Store,10,2853.5,2025-12-28
CUST388042,Oscar,Wright,Male,35-44,United Kingdom,Birmingham,Returning,In-Store,2,445.0,2023-10-30
CUST786450,Freya,Young,Female,25-34,Europe,Marseille,Returning,In-Store,9,2714.75,2024-01-21
CUST788948,Amelia,Roberts,Male,25-34,United Kingdom,Leeds,Returning,Online,7,1437.0,2025-06-29
CUST595272,Mia,Rodriguez,Male,45-54,United Kingdom,Newcastle,New,In-Store,7,2877.25,2025-09-05
CUST208667,Maya,Wright,Female,45-54,United Kingdom,Edinburgh,New,In-Store,7,2073.5,2023-02-21
CUST351914,Lucas,Anderson,Female,25-34,Europe,Amsterdam,Returning,In-Store,10,2313.25,2025-01-19
CUST650681,Aria,Stewart,Male,25-34,Europe,Madrid,New,Online,7,3017.0,2025-11-18
CUST582298,Sam,Adams,Female,35-44,United Kingdom,Glasgow,Returning,In-Store,10,3081.5,2025-08-27
CUST626288,Lily,Roberts,Female,45-54,Europe,Cologne,New,In-Store,4,1030.0,2025-04-22
CUST324457,Kai,Baker,Female,18-24,United Kingdom,York,New,Mobile App,3,938.0,2022-07-22
CUST584317,Chris,Stewart,Male,35-44,United Kingdom,York,New,In-Store,6,1775.0,2024-12-05
CUST176790,Charlie,Edwards,Male,18-24,United Kingdom,Manchester,Returning,In-Store,7,2081.0,2024-04-02
CUST535822,Jack,Martin,Female,35-44,Europe,Amsterdam,Returning,In-Store,7,1817.25,2024-01-03
CUST182263,Chris,Smith,Other,25-34,Europe,Amsterdam,New,In-Store,3,1235.0,2025-04-23
CUST697473,Avery,Taylor,Male,25-34,United Kingdom,Newcastle,New,In-Store,8,1583.0,2025-11-29
CUST610116,Liam,Brown,Male,25-34,Europe,Marseille,Returning,In-Store,6,1652.0,2024-10-10
CUST866628,Noah,Young,Male,35-44,Europe,Paris,Returning,Online,5,1386.5,2025-09-27
CUST515846,Chloe,Evans,Male,35-44,Europe,Toulouse,Returning,In-Store,4,1343.5,2022-10-03
CUST245832,Chris,Bailey,Female,18-24,Europe,Paris,Returning,Mobile App,6,1147.5,2024-11-11
CUST311702,Nora,Taylor,Male,35-44,United Kingdom,Cardiff,New,In-Store,6,1441.5,2025-07-29
CUST832717,Max,Nelson,Female,25-34,United Kingdom,Cardiff,Returning,In-Store,15,5598.5,2025-06-27
CUST962406,Zoe,White,Male,35-44,United Kingdom,Cambridge,Returning,In-Store,10,2628.25,2025-02-10
CUST155328,Taylor,King,Male,18-24,Europe,Stockholm,New,Online,6,1217.25,2024-09-06
CUST708772,Harry,Lee,Female,45-54,United Kingdom,Edinburgh,New,Online,9,3761.25,2024-11-24
CUST533911,Noah,Phillips,Female,35-44,Europe,Milan,Returning,Online,3,448.5,2017-07-10
CUST332061,Emma,Wright,Male,18-24,Europe,Marseille,New,Mobile App,6,2404.0,2024-10-08
CUST560318,Hugo,Young,Male,45-54,United Kingdom,Brighton,New,In-Store,7,1618.25,2025-05-09
CUST942211,Nina,Wright,Male,18-24,United Kingdom,Liverpool,New,In-Store,10,2604.25,2025-12-12
CUST277827,Hugo,Thomas,Female,18-24,Europe,Milan,New,In-Store,11,2725.0,2025-01-22
CUST853381,Isla,Lee,Female,25-34,United Kingdom,Glasgow,Returning,Online,3,683.0,2023-08-01
CUST180705,Ivy,Wright,Female,25-34,United Kingdom,Edinburgh,Returning,Online,4,1772.0,2023-05-29
CUST748569,Avery,Brown,Female,45-54,Europe,Paris,Returning,In-Store,8,3235.5,2025-05-27
CUST167419,Morgan,Roberts,Female,25-34,Europe,Milan,Returning,In-Store,3,927.5,2023-04-10
CUST154607,Aria,Roberts,Male,25-34,Europe,Marseille,New,In-Store,4,2241.25,2024-04-23
CUST133510,Jamie,Adams,Male,35-44,United Kingdom,London,Returning,Online,3,590.25,2023-08-12
CUST824291,Freya,Morris,Female,35-44,United Kingdom,Brighton,Returning,In-Store,8,1906.75,2025-06-05
CUST616233,Lucas,Taylor,Female,55+,Canada,Vancouver,Returning,In-Store,5,1533.5,2025-10-25
CUST721331,Riley,Taylor,Female,35-44,Europe,Milan,New,Online,16,5557.75,2025-02-08
CUST239926,Riley,Thomas,Female,18-24,Europe,Milan,Returning,In-Store,8,2083.0,2025-08-16
CUST929324,Leo,Campbell,Female,18-24,Europe,Madrid,Returning,In-Store,10,2672.5,2025-01-24
CUST827833,Zoe,Nelson,Female,55+,United Kingdom,Bristol,Returning,In-Store,5,1169.75,2022-12-12
CUST539767,Chloe,Rodriguez,Female,45-54,United Kingdom,Leeds,New,In-Store,4,769.0,2023-09-19
CUST909056,Charlie,Murphy,Other,25-34,United Kingdom,London,Returning,In-Store,6,1717.75,2025-04-06
CUST228725,Alex,Morris,Male,45-54,United Kingdom,Newcastle,New,In-Store,3,853.0,2025-07-03
CUST363167,Lucas,Jackson,Female,18-24,Europe,Paris,New,In-Store,10,2084.25,2023-12-21
CUST143585,Hugo,Green,Male,25-34,United Kingdom,Belfast,New,In-Store,6,1274.0,2022-03-17
CUST248019,Sophia,Stewart,Female,18-24,United Kingdom,Plymouth,New,Online,5,1762.75,2025-11-29
CUST857327,Ella,Martinez,Female,55+,Europe,Cologne,Returning,In-Store,6,1460.0,2022-02-05
CUST468650,Maya,Baker,Male,25-34,United Kingdom,Southampton,Returning,In-Store,2,732.5,2023-12-29
CUST680787,Ava,Anderson,Male,18-24,Europe,Dublin,Returning,In-Store,5,1829.5,2023-10-10
CUST893412,Ethan,Morris,Male,45-54,United Kingdom,York,Returning,Online,8,2590.0,2025-09-24
CUST787617,Sam,Martin,Male,25-34,Europe,Amsterdam,Returning,In-Store,6,2418.75,2023-10-30
CUST459836,Lily,Phillips,Male,35-44,United Kingdom,Leeds,New,In-Store,6,1673.0,2025-11-21
CUST413457,Noah,Brown,Female,45-54,United Kingdom,York,Returning,In-Store,5,1261.0,2024-02-19
CUST197502,Ivy,Young,Female,25-34,United Kingdom,Manchester,Returning,Online,7,1512.75,2022-06-11
